ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,SalesAmount
477,20130830,20130911,20130906,26398,10,SO65397,1,4.99
214,20130830,20130911,20130906,26398,10,SO65397,1,34.99
225,20130830,20130911,20130906,26398,10,SO65397,1,8.99
535,20130830,20130911,20130906,13157,9,SO65398,1,24.99
539,20130830,20130911,20130906,15153,9,SO65399,1,24.99
485,20130830,20130911,20130906,18261,9,SO65400,1,21.98
487,20130830,20130911,20130906,18261,9,SO65400,1,54.99
474,20130830,20130911,20130906,26425,9,SO65401,1,69.99
530,20130830,20130911,20130906,15025,9,SO65402,1,4.99
479,20130830,20130911,20130906,15025,9,SO65402,1,8.99
477,20130830,20130911,20130906,15025,9,SO65402,1,4.99
214,20130830,20130911,20130906,15025,9,SO65402,1,34.99
228,20130830,20130911,20130906,15025,9,SO65402,1,49.99
228,20130830,20130911,20130906,14674,9,SO65403,1,49.99
361,20130830,20130911,20130906,18147,10,SO65404,1,2294.99
477,20130830,20130911,20130906,18147,10,SO65404,1,4.99
478,20130830,20130911,20130906,18147,10,SO65404,1,9.99
487,20130830,20130911,20130906,18147,10,SO65404,1,54.99
580,20130830,20130911,20130906,22433,10,SO65405,1,1700.99
529,20130830,20130911,20130906,22433,10,SO65405,1,3.99
539,20130830,20130911,20130906,22433,10,SO65405,1,24.99
214,20130830,20130911,20130906,22433,10,SO65405,1,34.99
225,20130830,20130911,20130906,12982,4,SO65406,1,8.99
529,20130830,20130911,20130906,29218,1,SO65407,1,3.99
539,20130830,20130911,20130906,29218,1,SO65407,1,24.99
481,20130830,20130911,20130906,29218,1,SO65407,1,8.99
539,20130830,20130911,20130906,11223,6,SO65408,1,24.99
480,20130830,20130911,20130906,11223,6,SO65408,1,2.29
539,20130830,20130911,20130906,14332,6,SO65409,1,24.99
541,20130830,20130911,20130906,13318,6,SO65410,1,28.99
530,20130830,20130911,20130906,13318,6,SO65410,1,4.99
467,20130830,20130911,20130906,13318,6,SO65410,1,24.49
536,20130830,20130911,20130906,23030,1,SO65411,1,29.99
536,20130830,20130911,20130906,23149,4,SO65412,1,29.99
480,20130830,20130911,20130906,23149,4,SO65412,1,2.29
476,20130830,20130911,20130906,19700,4,SO65413,1,69.99
231,20130830,20130911,20130906,19700,4,SO65413,1,49.99
225,20130830,20130911,20130906,20754,4,SO65414,1,8.99
476,20130830,20130911,20130906,20754,4,SO65414,1,69.99
475,20130830,20130911,20130906,18989,4,SO65415,1,69.99
471,20130830,20130911,20130906,18989,4,SO65415,1,63.50
477,20130830,20130911,20130906,17607,4,SO65416,1,4.99
228,20130830,20130911,20130906,17607,4,SO65416,1,49.99
528,20130830,20130911,20130906,15947,4,SO65417,1,4.99
480,20130830,20130911,20130906,15947,4,SO65417,1,2.29
528,20130830,20130911,20130906,14907,4,SO65418,1,4.99
480,20130830,20130911,20130906,14907,4,SO65418,1,2.29
483,20130830,20130911,20130906,14907,4,SO65418,1,120.00
528,20130830,20130911,20130906,15745,1,SO65419,1,4.99
214,20130830,20130911,20130906,15745,1,SO65419,1,34.99
228,20130830,20130911,20130906,15745,1,SO65419,1,49.99
528,20130830,20130911,20130906,15966,1,SO65420,1,4.99
485,20130830,20130911,20130906,14250,4,SO65421,1,21.98
481,20130830,20130911,20130906,14250,4,SO65421,1,8.99
539,20130830,20130911,20130906,21547,10,SO65422,1,24.99
529,20130830,20130911,20130906,21547,10,SO65422,1,3.99
222,20130830,20130911,20130906,21547,10,SO65422,1,34.99
225,20130830,20130911,20130906,21547,10,SO65422,1,8.99
485,20130830,20130911,20130906,13300,1,SO65423,1,21.98
478,20130830,20130911,20130906,13300,1,SO65423,1,9.99
225,20130830,20130911,20130906,13300,1,SO65423,1,8.99
477,20130830,20130911,20130906,13300,1,SO65423,1,4.99
540,20130830,20130911,20130906,13816,10,SO65424,1,32.60
529,20130830,20130911,20130906,13816,10,SO65424,1,3.99
482,20130830,20130911,20130906,13816,10,SO65424,1,8.99
529,20130830,20130911,20130906,23916,8,SO65425,1,3.99
477,20130830,20130911,20130906,21043,8,SO65426,1,4.99
217,20130830,20130911,20130906,21043,8,SO65426,1,34.99
529,20130830,20130911,20130906,20810,7,SO65427,1,3.99
480,20130830,20130911,20130906,20810,7,SO65427,1,2.29
477,20130830,20130911,20130906,24151,10,SO65428,1,4.99
491,20130830,20130911,20130906,24151,10,SO65428,1,53.99
529,20130830,20130911,20130906,20964,7,SO65429,1,3.99
214,20130830,20130911,20130906,20964,7,SO65429,1,34.99
485,20130830,20130911,20130906,13191,4,SO65430,1,21.98
463,20130830,20130911,20130906,13191,4,SO65430,1,24.49
355,20130830,20130911,20130906,15739,4,SO65431,1,2319.99
537,20130830,20130911,20130906,15739,4,SO65431,1,35.00
480,20130830,20130911,20130906,15739,4,SO65431,1,2.29
363,20130830,20130911,20130906,15983,4,SO65432,1,2294.99
485,20130830,20130911,20130906,15983,4,SO65432,1,21.98
214,20130830,20130911,20130906,15983,4,SO65432,1,34.99
361,20130830,20130911,20130906,15944,1,SO65433,1,2294.99
485,20130830,20130911,20130906,15944,1,SO65433,1,21.98
478,20130830,20130911,20130906,15944,1,SO65433,1,9.99
477,20130830,20130911,20130906,15944,1,SO65433,1,4.99
483,20130830,20130911,20130906,15944,1,SO65433,1,120.00
569,20130830,20130911,20130906,27159,7,SO65434,1,742.35
477,20130830,20130911,20130906,27159,7,SO65434,1,4.99
479,20130830,20130911,20130906,27159,7,SO65434,1,8.99
214,20130830,20130911,20130906,27159,7,SO65434,1,34.99
579,20130830,20130911,20130906,25619,7,SO65435,1,1214.85
237,20130830,20130911,20130906,25619,7,SO65435,1,49.99
225,20130830,20130911,20130906,25619,7,SO65435,1,8.99
386,20130830,20130911,20130906,25829,9,SO65436,1,1120.49
237,20130830,20130911,20130906,25829,9,SO65436,1,49.99
463,20130830,20130911,20130906,25829,9,SO65436,1,24.49
382,20130830,20130911,20130906,17911,9,SO65437,1,1120.49
604,20130830,20130911,20130906,29182,9,SO65438,1,539.99
606,20130830,20130911,20130906,24241,9,SO65439,1,539.99
477,20130830,20130911,20130906,24241,9,SO65439,1,4.99
479,20130830,20130911,20130906,24241,9,SO65439,1,8.99
584,20130830,20130911,20130906,24169,9,SO65440,1,539.99
479,20130830,20130911,20130906,24169,9,SO65440,1,8.99
477,20130830,20130911,20130906,24169,9,SO65440,1,4.99
584,20130830,20130911,20130906,24177,9,SO65441,1,539.99
357,20130830,20130911,20130906,14322,9,SO65442,1,2319.99
376,20130830,20130911,20130906,18276,9,SO65443,1,2443.35
214,20130830,20130911,20130906,18276,9,SO65443,1,34.99
231,20130830,20130911,20130906,18276,9,SO65443,1,49.99
357,20130830,20130911,20130906,14261,9,SO65444,1,2319.99
217,20130830,20130911,20130906,14261,9,SO65444,1,34.99
573,20130830,20130911,20130906,26534,4,SO65445,1,2384.07
217,20130830,20130911,20130906,26534,4,SO65445,1,34.99
561,20130830,20130911,20130906,26727,1,SO65446,1,2384.07
477,20130830,20130911,20130906,26727,1,SO65446,1,4.99
479,20130830,20130911,20130906,26727,1,SO65446,1,8.99
222,20130830,20130911,20130906,26727,1,SO65446,1,34.99
384,20130830,20130911,20130906,21343,4,SO65447,1,1120.49
228,20130830,20130911,20130906,21343,4,SO65447,1,49.99
384,20130830,20130911,20130906,20007,6,SO65448,1,1120.49
390,20130830,20130911,20130906,20858,7,SO65449,1,1120.49
222,20130830,20130911,20130906,20858,7,SO65449,1,34.99
584,20130830,20130911,20130906,27789,10,SO65450,1,539.99
479,20130830,20130911,20130906,27789,10,SO65450,1,8.99
477,20130830,20130911,20130906,27789,10,SO65450,1,4.99
561,20130830,20130911,20130906,11488,10,SO65451,1,2384.07
225,20130830,20130911,20130906,11488,10,SO65451,1,8.99
581,20130831,20130912,20130907,22429,10,SO65452,1,1700.99
477,20130831,20130912,20130907,22429,10,SO65452,1,4.99
479,20130831,20130912,20130907,22429,10,SO65452,1,8.99
489,20130831,20130912,20130907,22429,10,SO65452,1,53.99
225,20130831,20130912,20130907,22429,10,SO65452,1,8.99
580,20130831,20130912,20130907,25635,8,SO65453,1,1700.99
491,20130831,20130912,20130907,25635,8,SO65453,1,53.99
582,20130831,20130912,20130907,17945,8,SO65454,1,1700.99
463,20130831,20130912,20130907,17945,8,SO65454,1,24.49
488,20130831,20130912,20130907,17945,8,SO65454,1,53.99
363,20130831,20130912,20130907,18171,8,SO65455,1,2294.99
478,20130831,20130912,20130907,18171,8,SO65455,1,9.99
225,20130831,20130912,20130907,18171,8,SO65455,1,8.99
477,20130831,20130912,20130907,18171,8,SO65455,1,4.99
484,20130831,20130912,20130907,12138,1,SO65456,1,7.95
536,20130831,20130912,20130907,20604,9,SO65457,1,29.99
473,20130831,20130912,20130907,20604,9,SO65457,1,63.50
528,20130831,20130912,20130907,21880,9,SO65458,1,4.99
537,20130831,20130912,20130907,21880,9,SO65458,1,35.00
530,20130831,20130912,20130907,27708,9,SO65459,1,4.99
465,20130831,20130912,20130907,27708,9,SO65459,1,24.49
217,20130831,20130912,20130907,27708,9,SO65459,1,34.99
477,20130831,20130912,20130907,11079,9,SO65460,1,4.99
479,20130831,20130912,20130907,11079,9,SO65460,1,8.99
225,20130831,20130912,20130907,11079,9,SO65460,1,8.99
529,20130831,20130912,20130907,16621,9,SO65461,1,3.99
540,20130831,20130912,20130907,16621,9,SO65461,1,32.60
376,20130831,20130912,20130907,14203,7,SO65462,1,2443.35
540,20130831,20130912,20130907,14203,7,SO65462,1,32.60
529,20130831,20130912,20130907,14203,7,SO65462,1,3.99
594,20130831,20130912,20130907,17972,10,SO65463,1,564.99
478,20130831,20130912,20130907,17972,10,SO65463,1,9.99
214,20130831,20130912,20130907,17972,10,SO65463,1,34.99
597,20130831,20130912,20130907,22679,8,SO65464,1,539.99
485,20130831,20130912,20130907,22679,8,SO65464,1,21.98
231,20130831,20130912,20130907,22679,8,SO65464,1,49.99
535,20130831,20130912,20130907,11262,6,SO65465,1,24.99
480,20130831,20130912,20130907,11262,6,SO65465,1,2.29
484,20130831,20130912,20130907,11262,6,SO65465,1,7.95
541,20130831,20130912,20130907,12880,6,SO65466,1,28.99
530,20130831,20130912,20130907,12880,6,SO65466,1,4.99
540,20130831,20130912,20130907,25260,1,SO65467,1,32.60
480,20130831,20130912,20130907,25260,1,SO65467,1,2.29
529,20130831,20130912,20130907,24767,1,SO65468,1,3.99
540,20130831,20130912,20130907,24767,1,SO65468,1,32.60
231,20130831,20130912,20130907,24767,1,SO65468,1,49.99
529,20130831,20130912,20130907,24439,1,SO65469,1,3.99
540,20130831,20130912,20130907,24439,1,SO65469,1,32.60
214,20130831,20130912,20130907,24439,1,SO65469,1,34.99
535,20130831,20130912,20130907,11711,6,SO65470,1,24.99
528,20130831,20130912,20130907,11711,6,SO65470,1,4.99
481,20130831,20130912,20130907,11711,6,SO65470,1,8.99
529,20130831,20130912,20130907,11711,6,SO65471,1,3.99
540,20130831,20130912,20130907,11711,6,SO65471,1,32.60
463,20130831,20130912,20130907,11711,6,SO65471,1,24.49
528,20130831,20130912,20130907,23133,4,SO65472,1,4.99
536,20130831,20130912,20130907,23133,4,SO65472,1,29.99
222,20130831,20130912,20130907,23133,4,SO65472,1,34.99
478,20130831,20130912,20130907,13423,6,SO65473,1,9.99
477,20130831,20130912,20130907,13423,6,SO65473,1,4.99
487,20130831,20130912,20130907,13423,6,SO65473,1,54.99
228,20130831,20130912,20130907,13423,6,SO65473,1,49.99
477,20130831,20130912,20130907,18235,4,SO65474,1,4.99
217,20130831,20130912,20130907,18235,4,SO65474,1,34.99
476,20130831,20130912,20130907,18997,1,SO65475,1,69.99
477,20130831,20130912,20130907,16994,4,SO65476,1,4.99
214,20130831,20130912,20130907,16994,4,SO65476,1,34.99
477,20130831,20130912,20130907,11740,6,SO65477,1,4.99
225,20130831,20130912,20130907,11740,6,SO65477,1,8.99
231,20130831,20130912,20130907,11740,6,SO65477,1,49.99
528,20130831,20130912,20130907,15408,4,SO65478,1,4.99
214,20130831,20130912,20130907,15408,4,SO65478,1,34.99
485,20130831,20130912,20130907,17223,7,SO65479,1,21.98
477,20130831,20130912,20130907,19281,7,SO65480,1,4.99
491,20130831,20130912,20130907,19281,7,SO65480,1,53.99
225,20130831,20130912,20130907,19281,7,SO65480,1,8.99
529,20130831,20130912,20130907,23952,8,SO65481,1,3.99
214,20130831,20130912,20130907,23952,8,SO65481,1,34.99
477,20130831,20130912,20130907,21853,8,SO65482,1,4.99
222,20130831,20130912,20130907,21853,8,SO65482,1,34.99
228,20130831,20130912,20130907,21853,8,SO65482,1,49.99
538,20130831,20130912,20130907,25806,7,SO65483,1,21.49
480,20130831,20130912,20130907,25806,7,SO65483,1,2.29
530,20130831,20130912,20130907,17835,10,SO65484,1,4.99
537,20130831,20130912,20130907,11785,1,SO65485,1,35.00
528,20130831,20130912,20130907,11785,1,SO65485,1,4.99
485,20130831,20130912,20130907,13240,4,SO65486,1,21.98
537,20130831,20130912,20130907,14480,6,SO65487,1,35.00
528,20130831,20130912,20130907,14480,6,SO65487,1,4.99
214,20130831,20130912,20130907,14480,6,SO65487,1,34.99
537,20130831,20130912,20130907,12414,1,SO65488,1,35.00
480,20130831,20130912,20130907,12414,1,SO65488,1,2.29
588,20130831,20130912,20130907,14738,4,SO65489,1,769.49
214,20130831,20130912,20130907,14738,4,SO65489,1,34.99
361,20130831,20130912,20130907,12901,1,SO65490,1,2294.99
217,20130831,20130912,20130907,12901,1,SO65490,1,34.99
481,20130831,20130912,20130907,12901,1,SO65490,1,8.99
357,20130831,20130912,20130907,13209,6,SO65491,1,2319.99
353,20130831,20130912,20130907,15992,4,SO65492,1,2319.99
485,20130831,20130912,20130907,15992,4,SO65492,1,21.98
478,20130831,20130912,20130907,15992,4,SO65492,1,9.99
477,20130831,20130912,20130907,15992,4,SO65492,1,4.99
487,20130831,20130912,20130907,15992,4,SO65492,1,54.99
567,20130831,20130912,20130907,27134,7,SO65493,1,742.35
214,20130831,20130912,20130907,27134,7,SO65493,1,34.99
583,20130831,20130912,20130907,21206,9,SO65494,1,1700.99
384,20130831,20130912,20130907,17917,9,SO65495,1,1120.49
222,20130831,20130912,20130907,17917,9,SO65495,1,34.99
355,20130831,20130912,20130907,14323,9,SO65496,1,2319.99
537,20130831,20130912,20130907,14323,9,SO65496,1,35.00
485,20130831,20130912,20130907,14323,9,SO65496,1,21.98
480,20130831,20130912,20130907,14323,9,SO65496,1,2.29
595,20130831,20130912,20130907,12573,9,SO65497,1,564.99
489,20130831,20130912,20130907,12573,9,SO65497,1,53.99
563,20130831,20130912,20130907,26602,4,SO65498,1,2384.07
214,20130831,20130912,20130907,26602,4,SO65498,1,34.99
564,20130831,20130912,20130907,22373,6,SO65499,1,2384.07
479,20130831,20130912,20130907,22373,6,SO65499,1,8.99
477,20130831,20130912,20130907,22373,6,SO65499,1,4.99
563,20130831,20130912,20130907,26728,4,SO65500,1,2384.07
479,20130831,20130912,20130907,26728,4,SO65500,1,8.99
477,20130831,20130912,20130907,26728,4,SO65500,1,4.99
484,20130831,20130912,20130907,26728,4,SO65500,1,7.95
584,20130831,20130912,20130907,23372,1,SO65501,1,539.99
479,20130831,20130912,20130907,23372,1,SO65501,1,8.99
477,20130831,20130912,20130907,23372,1,SO65501,1,4.99
604,20130831,20130912,20130907,23161,4,SO65502,1,539.99
214,20130831,20130912,20130907,23161,4,SO65502,1,34.99
604,20130831,20130912,20130907,13697,8,SO65503,1,539.99
467,20130831,20130912,20130907,13697,8,SO65503,1,24.49
587,20130901,20130913,20130908,17248,9,SO65504,1,769.49
214,20130901,20130913,20130908,17248,9,SO65504,1,34.99
536,20130901,20130913,20130908,20252,9,SO65505,1,29.99
528,20130901,20130913,20130908,20252,9,SO65505,1,4.99
222,20130901,20130913,20130908,20252,9,SO65505,1,34.99
537,20130901,20130913,20130908,18897,9,SO65506,1,35.00
480,20130901,20130913,20130908,18897,9,SO65506,1,2.29
530,20130901,20130913,20130908,28139,9,SO65507,1,4.99
480,20130901,20130913,20130908,28139,9,SO65507,1,2.29
483,20130901,20130913,20130908,28139,9,SO65507,1,120.00
528,20130901,20130913,20130908,25814,9,SO65508,1,4.99
485,20130901,20130913,20130908,25814,9,SO65508,1,21.98
222,20130901,20130913,20130908,25814,9,SO65508,1,34.99
489,20130901,20130913,20130908,17231,9,SO65509,1,53.99
359,20130901,20130913,20130908,17093,8,SO65510,1,2294.99
485,20130901,20130913,20130908,17093,8,SO65510,1,21.98
587,20130901,20130913,20130908,17849,10,SO65511,1,769.49
237,20130901,20130913,20130908,17849,10,SO65511,1,49.99
467,20130901,20130913,20130908,17849,10,SO65511,1,24.49
594,20130901,20130913,20130908,15067,7,SO65512,1,564.99
485,20130901,20130913,20130908,15067,7,SO65512,1,21.98
222,20130901,20130913,20130908,15067,7,SO65512,1,34.99
529,20130901,20130913,20130908,27683,1,SO65513,1,3.99
214,20130901,20130913,20130908,27683,1,SO65513,1,34.99
529,20130901,20130913,20130908,29353,1,SO65514,1,3.99
222,20130901,20130913,20130908,29353,1,SO65514,1,34.99
463,20130901,20130913,20130908,29353,1,SO65514,1,24.49
536,20130901,20130913,20130908,23293,4,SO65515,1,29.99
480,20130901,20130913,20130908,23293,4,SO65515,1,2.29
483,20130901,20130913,20130908,23293,4,SO65515,1,120.00
478,20130901,20130913,20130908,21936,4,SO65516,1,9.99
477,20130901,20130913,20130908,21936,4,SO65516,1,4.99
214,20130901,20130913,20130908,21936,4,SO65516,1,34.99
237,20130901,20130913,20130908,21936,4,SO65516,1,49.99
478,20130901,20130913,20130908,20655,1,SO65517,1,9.99
477,20130901,20130913,20130908,20655,1,SO65517,1,4.99
484,20130901,20130913,20130908,20655,1,SO65517,1,7.95
465,20130901,20130913,20130908,20655,1,SO65517,1,24.49
477,20130901,20130913,20130908,20408,1,SO65518,1,4.99
478,20130901,20130913,20130908,20408,1,SO65518,1,9.99
487,20130901,20130913,20130908,20408,1,SO65518,1,54.99
478,20130901,20130913,20130908,12969,6,SO65519,1,9.99
477,20130901,20130913,20130908,12969,6,SO65519,1,4.99
234,20130901,20130913,20130908,12969,6,SO65519,1,49.99
478,20130901,20130913,20130908,11711,6,SO65520,1,9.99
477,20130901,20130913,20130908,11711,6,SO65520,1,4.99
225,20130901,20130913,20130908,11711,6,SO65520,1,8.99
477,20130901,20130913,20130908,20099,4,SO65521,1,4.99
477,20130901,20130913,20130908,17863,4,SO65522,1,4.99
487,20130901,20130913,20130908,17863,4,SO65522,1,54.99
484,20130901,20130913,20130908,17863,4,SO65522,1,7.95
528,20130901,20130913,20130908,21703,6,SO65523,1,4.99
481,20130901,20130913,20130908,21703,6,SO65523,1,8.99
537,20130901,20130913,20130908,18156,10,SO65524,1,35.00
528,20130901,20130913,20130908,18156,10,SO65524,1,4.99
480,20130901,20130913,20130908,18156,10,SO65524,1,2.29
528,20130901,20130913,20130908,15658,7,SO65525,1,4.99
535,20130901,20130913,20130908,15658,7,SO65525,1,24.99
217,20130901,20130913,20130908,15658,7,SO65525,1,34.99
529,20130901,20130913,20130908,19330,8,SO65526,1,3.99
539,20130901,20130913,20130908,19330,8,SO65526,1,24.99
480,20130901,20130913,20130908,19330,8,SO65526,1,2.29
538,20130901,20130913,20130908,24696,8,SO65527,1,21.49
480,20130901,20130913,20130908,24696,8,SO65527,1,2.29
539,20130901,20130913,20130908,19470,10,SO65528,1,24.99
234,20130901,20130913,20130908,19470,10,SO65528,1,49.99
539,20130901,20130913,20130908,18033,8,SO65529,1,24.99
536,20130901,20130913,20130908,12509,7,SO65530,1,29.99
528,20130901,20130913,20130908,12509,7,SO65530,1,4.99
480,20130901,20130913,20130908,12509,7,SO65530,1,2.29
538,20130901,20130913,20130908,21125,7,SO65531,1,21.49
529,20130901,20130913,20130908,21125,7,SO65531,1,3.99
480,20130901,20130913,20130908,21125,7,SO65531,1,2.29
541,20130901,20130913,20130908,12652,10,SO65532,1,28.99
530,20130901,20130913,20130908,12652,10,SO65532,1,4.99
487,20130901,20130913,20130908,12652,10,SO65532,1,54.99
214,20130901,20130913,20130908,12652,10,SO65532,1,34.99
225,20130901,20130913,20130908,12652,10,SO65532,1,8.99
538,20130901,20130913,20130908,29472,7,SO65533,1,21.49
529,20130901,20130913,20130908,29472,7,SO65533,1,3.99
471,20130901,20130913,20130908,29472,7,SO65533,1,63.50
529,20130901,20130913,20130908,23596,7,SO65534,1,3.99
217,20130901,20130913,20130908,23596,7,SO65534,1,34.99
538,20130901,20130913,20130908,29383,10,SO65535,1,21.49
480,20130901,20130913,20130908,29383,10,SO65535,1,2.29
530,20130901,20130913,20130908,27334,7,SO65536,1,4.99
528,20130901,20130913,20130908,11680,1,SO65537,1,4.99
537,20130901,20130913,20130908,11680,1,SO65537,1,35.00
528,20130901,20130913,20130908,12158,6,SO65538,1,4.99
537,20130901,20130913,20130908,12158,6,SO65538,1,35.00
222,20130901,20130913,20130908,12158,6,SO65538,1,34.99
485,20130901,20130913,20130908,17360,6,SO65539,1,21.98
228,20130901,20130913,20130908,17360,6,SO65539,1,49.99
593,20130901,20130913,20130908,16067,1,SO65540,1,564.99
485,20130901,20130913,20130908,16067,1,SO65540,1,21.98
478,20130901,20130913,20130908,16067,1,SO65540,1,9.99
477,20130901,20130913,20130908,16067,1,SO65540,1,4.99
487,20130901,20130913,20130908,16067,1,SO65540,1,54.99
484,20130901,20130913,20130908,16067,1,SO65540,1,7.95
355,20130901,20130913,20130908,12904,4,SO65541,1,2319.99
477,20130901,20130913,20130908,12904,4,SO65541,1,4.99
478,20130901,20130913,20130908,12904,4,SO65541,1,9.99
480,20130901,20130913,20130908,12904,4,SO65541,1,2.29
225,20130901,20130913,20130908,28548,8,SO65542,1,8.99
568,20130901,20130913,20130908,28548,8,SO65542,1,742.35
583,20130901,20130913,20130908,21193,9,SO65543,1,1700.99
479,20130901,20130913,20130908,21193,9,SO65543,1,8.99
477,20130901,20130913,20130908,21193,9,SO65543,1,4.99
225,20130901,20130913,20130908,21193,9,SO65543,1,8.99
388,20130901,20130913,20130908,26153,9,SO65544,1,1120.49
491,20130901,20130913,20130908,26153,9,SO65544,1,53.99
388,20130901,20130913,20130908,25958,9,SO65545,1,1120.49
606,20130901,20130913,20130908,24247,9,SO65546,1,539.99
584,20130901,20130913,20130908,27598,9,SO65547,1,539.99
477,20130901,20130913,20130908,27598,9,SO65547,1,4.99
479,20130901,20130913,20130908,27598,9,SO65547,1,8.99
480,20130901,20130913,20130908,27598,9,SO65547,1,2.29
471,20130901,20130913,20130908,27692,9,SO65548,1,63.50
604,20130901,20130913,20130908,27692,9,SO65548,1,539.99
355,20130901,20130913,20130908,11038,9,SO65549,1,2319.99
573,20130901,20130913,20130908,26694,1,SO65550,1,2384.07
477,20130901,20130913,20130908,26694,1,SO65550,1,4.99
479,20130901,20130913,20130908,26694,1,SO65550,1,8.99
225,20130901,20130913,20130908,26694,1,SO65550,1,8.99
605,20130901,20130913,20130908,23510,4,SO65551,1,539.99
477,20130901,20130913,20130908,23510,4,SO65551,1,4.99
479,20130901,20130913,20130908,23510,4,SO65551,1,8.99
606,20130901,20130913,20130908,23189,4,SO65552,1,539.99
538,20130901,20130913,20130908,23189,4,SO65552,1,21.49
529,20130901,20130913,20130908,23189,4,SO65552,1,3.99
214,20130901,20130913,20130908,23189,4,SO65552,1,34.99
390,20130901,20130913,20130908,21152,4,SO65553,1,1120.49
477,20130901,20130913,20130908,21152,4,SO65553,1,4.99
479,20130901,20130913,20130908,21152,4,SO65553,1,8.99
581,20130901,20130913,20130908,17678,4,SO65554,1,1700.99
214,20130901,20130913,20130908,17678,4,SO65554,1,34.99
582,20130901,20130913,20130908,18108,4,SO65555,1,1700.99
217,20130901,20130913,20130908,18108,4,SO65555,1,34.99
582,20130901,20130913,20130908,18060,1,SO65556,1,1700.99
575,20130901,20130913,20130908,11237,8,SO65557,1,2384.07
214,20130901,20130913,20130908,11237,8,SO65557,1,34.99
561,20130901,20130913,20130908,15702,10,SO65558,1,2384.07
479,20130901,20130913,20130908,15702,10,SO65558,1,8.99
477,20130901,20130913,20130908,15702,10,SO65558,1,4.99
484,20130901,20130913,20130908,15702,10,SO65558,1,7.95
567,20130901,20130913,20130908,14260,9,SO65559,1,742.35
479,20130901,20130913,20130908,14260,9,SO65559,1,8.99
563,20130901,20130913,20130908,12349,9,SO65560,1,2384.07
225,20130901,20130913,20130908,12349,9,SO65560,1,8.99
357,20130902,20130914,20130909,18140,8,SO65561,1,2319.99
477,20130902,20130914,20130909,18140,8,SO65561,1,4.99
478,20130902,20130914,20130909,18140,8,SO65561,1,9.99
484,20130902,20130914,20130909,18140,8,SO65561,1,7.95
355,20130902,20130914,20130909,16298,8,SO65562,1,2319.99
537,20130902,20130914,20130909,16298,8,SO65562,1,35.00
222,20130902,20130914,20130909,16298,8,SO65562,1,34.99
225,20130902,20130914,20130909,16298,8,SO65562,1,8.99
477,20130902,20130914,20130909,12022,1,SO65563,1,4.99
479,20130902,20130914,20130909,12022,1,SO65563,1,8.99
214,20130902,20130914,20130909,12022,1,SO65563,1,34.99
234,20130902,20130914,20130909,12022,1,SO65563,1,49.99
231,20130902,20130914,20130909,11852,4,SO65564,1,49.99
536,20130902,20130914,20130909,16634,9,SO65565,1,29.99
528,20130902,20130914,20130909,16634,9,SO65565,1,4.99
537,20130902,20130914,20130909,26769,9,SO65566,1,35.00
480,20130902,20130914,20130909,26769,9,SO65566,1,2.29
237,20130902,20130914,20130909,17281,9,SO65567,1,49.99
225,20130902,20130914,20130909,17281,9,SO65567,1,8.99
225,20130902,20130914,20130909,18261,9,SO65568,1,8.99
588,20130902,20130914,20130909,16318,10,SO65569,1,769.49
528,20130902,20130914,20130909,16318,10,SO65569,1,4.99
536,20130902,20130914,20130909,16318,10,SO65569,1,29.99
217,20130902,20130914,20130909,16318,10,SO65569,1,34.99
361,20130902,20130914,20130909,13847,10,SO65570,1,2294.99
478,20130902,20130914,20130909,13847,10,SO65570,1,9.99
477,20130902,20130914,20130909,13847,10,SO65570,1,4.99
541,20130902,20130914,20130909,27622,1,SO65571,1,28.99
529,20130902,20130914,20130909,24726,1,SO65572,1,3.99
540,20130902,20130914,20130909,24726,1,SO65572,1,32.60
222,20130902,20130914,20130909,24726,1,SO65572,1,34.99
535,20130902,20130914,20130909,12097,6,SO65573,1,24.99
528,20130902,20130914,20130909,12097,6,SO65573,1,4.99
480,20130902,20130914,20130909,12097,6,SO65573,1,2.29
535,20130902,20130914,20130909,26198,4,SO65574,1,24.99
480,20130902,20130914,20130909,26198,4,SO65574,1,2.29
536,20130902,20130914,20130909,11276,6,SO65575,1,29.99
528,20130902,20130914,20130909,11276,6,SO65575,1,4.99
480,20130902,20130914,20130909,11276,6,SO65575,1,2.29
536,20130902,20130914,20130909,15413,6,SO65576,1,29.99
528,20130902,20130914,20130909,15413,6,SO65576,1,4.99
214,20130902,20130914,20130909,15413,6,SO65576,1,34.99
234,20130902,20130914,20130909,15413,6,SO65576,1,49.99
478,20130902,20130914,20130909,13303,6,SO65577,1,9.99
478,20130902,20130914,20130909,21292,1,SO65578,1,9.99
477,20130902,20130914,20130909,21292,1,SO65578,1,4.99
477,20130902,20130914,20130909,22340,4,SO65579,1,4.99
478,20130902,20130914,20130909,22340,4,SO65579,1,9.99
474,20130902,20130914,20130909,19636,1,SO65580,1,69.99
472,20130902,20130914,20130909,19636,1,SO65580,1,63.50
477,20130902,20130914,20130909,17265,4,SO65581,1,4.99
477,20130902,20130914,20130909,24322,6,SO65582,1,4.99
473,20130902,20130914,20130909,24322,6,SO65582,1,63.50
477,20130902,20130914,20130909,13206,6,SO65583,1,4.99
480,20130902,20130914,20130909,13206,6,SO65583,1,2.29
