ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
310,20110411,20110423,20110418,17924,1,6,9,SO44388,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
313,20110411,20110423,20110418,17925,1,6,9,SO44389,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
314,20110411,20110423,20110418,17353,1,6,9,SO44390,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
313,20110411,20110423,20110418,17730,1,6,9,SO44391,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
314,20110411,20110423,20110418,17910,1,6,9,SO44392,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-11 00:00:00.000,2011-04-23 00:00:00.000,2011-04-18 00:00:00.000
345,20110412,20110424,20110419,29398,1,29,8,SO44393,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
313,20110412,20110424,20110419,28246,1,100,1,SO44394,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
314,20110412,20110424,20110419,28339,1,100,1,SO44395,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
345,20110412,20110424,20110419,25901,1,100,4,SO44396,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
330,20110412,20110424,20110419,14596,1,100,4,SO44397,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
312,20110412,20110424,20110419,17733,1,6,9,SO44398,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-12 00:00:00.000,2011-04-24 00:00:00.000,2011-04-19 00:00:00.000
311,20110413,20110425,20110420,28240,1,100,1,SO44399,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-13 00:00:00.000,2011-04-25 00:00:00.000,2011-04-20 00:00:00.000
312,20110413,20110425,20110420,28588,1,100,4,SO44400,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-13 00:00:00.000,2011-04-25 00:00:00.000,2011-04-20 00:00:00.000
312,20110413,20110425,20110420,17515,1,6,9,SO44401,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-13 00:00:00.000,2011-04-25 00:00:00.000,2011-04-20 00:00:00.000
314,20110414,20110426,20110421,13666,1,29,8,SO44402,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-14 00:00:00.000,2011-04-26 00:00:00.000,2011-04-21 00:00:00.000
350,20110414,20110426,20110421,19844,1,19,6,SO44403,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-14 00:00:00.000,2011-04-26 00:00:00.000,2011-04-21 00:00:00.000
314,20110415,20110427,20110422,28221,1,100,4,SO44404,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
310,20110415,20110427,20110422,28224,1,100,4,SO44405,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
313,20110415,20110427,20110422,28299,1,100,4,SO44406,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
351,20110415,20110427,20110422,11077,1,6,9,SO44407,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
351,20110415,20110427,20110422,11103,1,6,9,SO44408,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
320,20110415,20110427,20110422,25563,1,6,9,SO44409,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-15 00:00:00.000,2011-04-27 00:00:00.000,2011-04-22 00:00:00.000
310,20110416,20110428,20110423,28223,1,100,4,SO44410,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-16 00:00:00.000,2011-04-28 00:00:00.000,2011-04-23 00:00:00.000
312,20110416,20110428,20110423,28584,1,100,4,SO44411,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-16 00:00:00.000,2011-04-28 00:00:00.000,2011-04-23 00:00:00.000
349,20110416,20110428,20110423,11100,1,6,9,SO44412,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-16 00:00:00.000,2011-04-28 00:00:00.000,2011-04-23 00:00:00.000
310,20110417,20110429,20110424,13606,1,29,8,SO44413,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
311,20110417,20110429,20110424,28340,1,100,4,SO44414,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
312,20110417,20110429,20110424,28355,1,100,4,SO44415,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
345,20110417,20110429,20110424,11069,1,6,9,SO44416,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
311,20110417,20110429,20110424,17917,1,6,9,SO44417,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
311,20110417,20110429,20110424,17919,1,6,9,SO44418,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
310,20110417,20110429,20110424,17352,1,6,9,SO44419,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
311,20110417,20110429,20110424,17512,1,6,9,SO44420,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-17 00:00:00.000,2011-04-29 00:00:00.000,2011-04-24 00:00:00.000
313,20110418,20110430,20110425,13607,1,29,8,SO44421,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-18 00:00:00.000,2011-04-30 00:00:00.000,2011-04-25 00:00:00.000
326,20110418,20110430,20110425,19353,1,29,8,SO44422,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-18 00:00:00.000,2011-04-30 00:00:00.000,2011-04-25 00:00:00.000
313,20110418,20110430,20110425,28586,1,100,4,SO44423,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-18 00:00:00.000,2011-04-30 00:00:00.000,2011-04-25 00:00:00.000
312,20110418,20110430,20110425,17916,1,6,9,SO44424,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-18 00:00:00.000,2011-04-30 00:00:00.000,2011-04-25 00:00:00.000
311,20110418,20110430,20110425,17504,1,6,9,SO44425,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-18 00:00:00.000,2011-04-30 00:00:00.000,2011-04-25 00:00:00.000
314,20110419,20110501,20110426,13770,1,29,8,SO44426,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
314,20110419,20110501,20110426,14146,1,98,10,SO44427,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
313,20110419,20110501,20110426,28362,1,100,4,SO44428,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
314,20110419,20110501,20110426,28583,1,100,1,SO44429,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
313,20110419,20110501,20110426,17927,1,6,9,SO44430,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
312,20110419,20110501,20110426,17725,1,6,9,SO44431,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-19 00:00:00.000,2011-05-01 00:00:00.000,2011-04-26 00:00:00.000
314,20110420,20110502,20110427,14165,1,98,10,SO44432,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-20 00:00:00.000,2011-05-02 00:00:00.000,2011-04-27 00:00:00.000
312,20110420,20110502,20110427,28270,1,100,1,SO44433,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-20 00:00:00.000,2011-05-02 00:00:00.000,2011-04-27 00:00:00.000
310,20110420,20110502,20110427,28580,1,100,4,SO44434,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-20 00:00:00.000,2011-05-02 00:00:00.000,2011-04-27 00:00:00.000
312,20110421,20110503,20110428,28573,1,100,1,SO44435,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-21 00:00:00.000,2011-05-03 00:00:00.000,2011-04-28 00:00:00.000
322,20110421,20110503,20110428,26630,1,19,6,SO44436,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-21 00:00:00.000,2011-05-03 00:00:00.000,2011-04-28 00:00:00.000
344,20110421,20110503,20110428,11076,1,6,9,SO44437,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-21 00:00:00.000,2011-05-03 00:00:00.000,2011-04-28 00:00:00.000
312,20110421,20110503,20110428,17909,1,6,9,SO44438,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-21 00:00:00.000,2011-05-03 00:00:00.000,2011-04-28 00:00:00.000
310,20110422,20110504,20110429,14195,1,98,10,SO44439,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-22 00:00:00.000,2011-05-04 00:00:00.000,2011-04-29 00:00:00.000
312,20110422,20110504,20110429,12261,1,39,7,SO44440,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-22 00:00:00.000,2011-05-04 00:00:00.000,2011-04-29 00:00:00.000
312,20110422,20110504,20110429,22118,1,19,6,SO44441,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-22 00:00:00.000,2011-05-04 00:00:00.000,2011-04-29 00:00:00.000
334,20110422,20110504,20110429,14599,1,100,1,SO44442,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-22 00:00:00.000,2011-05-04 00:00:00.000,2011-04-29 00:00:00.000
310,20110422,20110504,20110429,17370,1,6,9,SO44443,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-22 00:00:00.000,2011-05-04 00:00:00.000,2011-04-29 00:00:00.000
311,20110424,20110506,20110501,13697,1,29,8,SO44444,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-24 00:00:00.000,2011-05-06 00:00:00.000,2011-05-01 00:00:00.000
314,20110425,20110507,20110502,17478,1,6,9,SO44445,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-25 00:00:00.000,2011-05-07 00:00:00.000,2011-05-02 00:00:00.000
313,20110425,20110507,20110502,17914,1,6,9,SO44446,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-25 00:00:00.000,2011-05-07 00:00:00.000,2011-05-02 00:00:00.000
312,20110426,20110508,20110503,12265,1,39,7,SO44447,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
311,20110426,20110508,20110503,28264,1,100,1,SO44448,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
312,20110426,20110508,20110503,28293,1,100,4,SO44449,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
310,20110426,20110508,20110503,28294,1,100,4,SO44450,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
313,20110426,20110508,20110503,28295,1,100,1,SO44451,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
332,20110426,20110508,20110503,20164,1,98,10,SO44452,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
310,20110426,20110508,20110503,17923,1,6,9,SO44453,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
310,20110426,20110508,20110503,17926,1,6,9,SO44454,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
312,20110426,20110508,20110503,17513,1,6,9,SO44455,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
320,20110426,20110508,20110503,25560,1,6,9,SO44456,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-26 00:00:00.000,2011-05-08 00:00:00.000,2011-05-03 00:00:00.000
311,20110427,20110509,20110504,28196,1,100,1,SO44457,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
314,20110427,20110509,20110504,28247,1,100,1,SO44458,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
314,20110427,20110509,20110504,28288,1,100,4,SO44459,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
334,20110427,20110509,20110504,20150,1,98,10,SO44460,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
313,20110427,20110509,20110504,17918,1,6,9,SO44461,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-27 00:00:00.000,2011-05-09 00:00:00.000,2011-05-04 00:00:00.000
311,20110428,20110510,20110505,14155,1,98,10,SO44462,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
332,20110428,20110510,20110505,19340,1,29,8,SO44463,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
314,20110428,20110510,20110505,22120,1,19,6,SO44464,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
320,20110428,20110510,20110505,14613,1,100,1,SO44465,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
334,20110428,20110510,20110505,26640,1,19,6,SO44466,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
346,20110428,20110510,20110505,11070,1,6,9,SO44467,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
351,20110428,20110510,20110505,11075,1,6,9,SO44468,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
314,20110428,20110510,20110505,17734,1,6,9,SO44469,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
313,20110428,20110510,20110505,17735,1,6,9,SO44470,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
322,20110428,20110510,20110505,25561,1,6,9,SO44471,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-28 00:00:00.000,2011-05-10 00:00:00.000,2011-05-05 00:00:00.000
312,20110429,20110511,20110506,13685,1,29,8,SO44472,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
312,20110429,20110511,20110506,28255,1,100,1,SO44473,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
330,20110429,20110511,20110506,14601,1,100,4,SO44474,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
345,20110429,20110511,20110506,11101,1,6,9,SO44475,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
314,20110429,20110511,20110506,17913,1,6,9,SO44476,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
310,20110429,20110511,20110506,17922,1,6,9,SO44477,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
314,20110429,20110511,20110506,17726,1,6,9,SO44478,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-04-29 00:00:00.000,2011-05-11 00:00:00.000,2011-05-06 00:00:00.000
350,20110430,20110512,20110507,29391,1,29,8,SO44479,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-30 00:00:00.000,2011-05-12 00:00:00.000,2011-05-07 00:00:00.000
350,20110430,20110512,20110507,25891,1,100,4,SO44480,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-04-30 00:00:00.000,2011-05-12 00:00:00.000,2011-05-07 00:00:00.000
347,20110501,20110513,20110508,29448,1,29,8,SO44571,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
314,20110501,20110513,20110508,28664,1,100,1,SO44572,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
347,20110501,20110513,20110508,25917,1,100,4,SO44573,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
349,20110501,20110513,20110508,11107,1,6,9,SO44574,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
344,20110501,20110513,20110508,11110,1,6,9,SO44575,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
313,20110501,20110513,20110508,28660,1,100,1,SO44576,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
314,20110502,20110514,20110509,28667,1,100,1,SO44577,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-02 00:00:00.000,2011-05-14 00:00:00.000,2011-05-09 00:00:00.000
314,20110502,20110514,20110509,28653,1,100,4,SO44578,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-02 00:00:00.000,2011-05-14 00:00:00.000,2011-05-09 00:00:00.000
312,20110502,20110514,20110509,28662,1,100,4,SO44579,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-02 00:00:00.000,2011-05-14 00:00:00.000,2011-05-09 00:00:00.000
314,20110503,20110515,20110510,13782,1,29,8,SO44580,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-03 00:00:00.000,2011-05-15 00:00:00.000,2011-05-10 00:00:00.000
348,20110503,20110515,20110510,11108,1,6,9,SO44581,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2011-05-03 00:00:00.000,2011-05-15 00:00:00.000,2011-05-10 00:00:00.000
346,20110503,20110515,20110510,11134,1,6,9,SO44582,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2011-05-03 00:00:00.000,2011-05-15 00:00:00.000,2011-05-10 00:00:00.000
310,20110503,20110515,20110510,18210,1,6,9,SO44583,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-03 00:00:00.000,2011-05-15 00:00:00.000,2011-05-10 00:00:00.000
313,20110504,20110516,20110511,28671,1,100,1,SO44584,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2011-05-04 00:00:00.000,2011-05-16 00:00:00.000,2011-05-11 00:00:00.000
